order_item_id,order_id,product_id,quantity,unit_price,discount_value,line_amount
OITEM-000000358,ORD-000000080,PROD-0000059,2,104.39,34.37,174.41
OITEM-000000359,ORD-000000080,PROD-0000020,1,157.31,20.42,136.89
OITEM-000000360,ORD-000000080,PROD-0000080,2,417.61,31.63,803.59
OITEM-000000361,ORD-000000080,PROD-0000095,2,211.65,14.7,408.6
OITEM-000000362,ORD-000000080,PROD-0000019,1,293.25,0.0,293.25
OITEM-000000363,ORD-000000081,PROD-0000053,2,161.95,0.0,323.9
OITEM-000000364,ORD-000000082,PROD-0000035,1,185.2,59.46,125.74
OITEM-000000365,ORD-000000082,PROD-0000080,2,377.33,15.47,739.19
OITEM-000000366,ORD-000000082,PROD-0000027,2,140.07,14.27,265.87
OITEM-000000367,ORD-000000082,PROD-0000002,1,112.62,8.53,104.09
OITEM-000000368,ORD-000000082,PROD-0000014,2,150.81,47.02,254.6
OITEM-000000369,ORD-000000082,PROD-0000113,1,36.16,8.1,28.06
OITEM-000000370,ORD-000000082,PROD-0000015,1,383.89,0.0,383.89
OITEM-000000371,ORD-000000082,PROD-0000034,1,203.17,37.72,165.45
OITEM-000000372,ORD-000000083,PROD-0000018,1,196.02,43.49,152.53
OITEM-000000373,ORD-000000083,PROD-0000105,2,159.64,78.92,240.36
OITEM-000000374,ORD-000000083,PROD-0000001,2,114.86,20.6,209.12
OITEM-000000375,ORD-000000083,PROD-0000068,2,180.82,10.65,350.99
OITEM-000000376,ORD-000000083,PROD-0000087,2,71.41,0.0,142.82
OITEM-000000377,ORD-000000083,PROD-0000017,1,60.9,12.86,48.04
OITEM-000000378,ORD-000000084,PROD-0000014,2,133.45,59.91,206.99
OITEM-000000379,ORD-000000084,PROD-0000026,1,279.17,97.29,181.88
OITEM-000000380,ORD-000000084,PROD-0000114,1,127.76,27.16,100.6
OITEM-000000381,ORD-000000085,PROD-0000001,2,102.92,47.73,158.11
OITEM-000000382,ORD-000000085,PROD-0000068,1,195.27,18.78,176.49
OITEM-000000383,ORD-000000085,PROD-0000003,2,186.62,96.44,276.8
OITEM-000000384,ORD-000000085,PROD-0000102,2,176.53,21.81,331.25
OITEM-000000385,ORD-000000086,PROD-0000022,2,160.3,126.24,194.36
OITEM-000000386,ORD-000000087,PROD-0000097,2,52.78,26.22,79.34
OITEM-000000387,ORD-000000087,PROD-0000047,1,69.68,5.51,64.17
OITEM-000000388,ORD-000000087,PROD-0000100,2,103.95,60.78,147.12
OITEM-000000389,ORD-000000088,PROD-0000008,1,138.84,36.93,101.91
OITEM-000000390,ORD-000000089,PROD-0000105,2,150.32,36.96,263.68
OITEM-000000391,ORD-000000089,PROD-0000034,2,199.14,54.05,344.23
OITEM-000000392,ORD-000000089,PROD-0000060,2,108.25,0.4,216.1
OITEM-000000393,ORD-000000089,PROD-0000064,2,309.28,0.0,618.56
OITEM-000000394,ORD-000000089,PROD-0000023,1,102.27,12.68,89.59
OITEM-000000395,ORD-000000090,PROD-0000053,1,162.59,0.0,162.59
OITEM-000000396,ORD-000000091,PROD-0000098,1,107.98,15.27,92.71
OITEM-000000397,ORD-000000091,PROD-0000027,2,132.32,13.8,250.84
OITEM-000000398,ORD-000000091,PROD-0000089,1,100.46,15.23,85.23
OITEM-000000399,ORD-000000091,PROD-0000062,1,60.97,0.29,60.68
OITEM-000000400,ORD-000000091,PROD-0000104,1,131.39,4.06,127.33
OITEM-000000401,ORD-000000092,PROD-0000100,1,106.57,9.07,97.5
OITEM-000000402,ORD-000000092,PROD-0000057,1,107.44,6.64,100.8
OITEM-000000403,ORD-000000092,PROD-0000046,2,345.17,67.19,623.15
OITEM-000000404,ORD-000000092,PROD-0000006,1,274.66,0.0,274.66
OITEM-000000405,ORD-000000092,PROD-0000115,1,341.17,11.58,329.59
OITEM-000000406,ORD-000000093,PROD-0000004,1,81.54,5.71,75.83
OITEM-000000407,ORD-000000093,PROD-0000060,2,110.27,19.67,200.87
OITEM-000000408,ORD-000000093,PROD-0000007,1,206.93,8.09,198.84
OITEM-000000409,ORD-000000094,PROD-0000008,1,150.75,14.98,135.77
OITEM-000000410,ORD-000000094,PROD-0000013,2,183.4,61.71,305.09
OITEM-000000411,ORD-000000094,PROD-0000037,1,211.34,8.87,202.47
OITEM-000000412,ORD-000000094,PROD-0000077,2,223.49,44.04,402.94
OITEM-000000413,ORD-000000095,PROD-0000025,1,242.85,0.0,242.85
OITEM-000000414,ORD-000000096,PROD-0000118,1,185.33,1.73,183.6
OITEM-000000415,ORD-000000096,PROD-0000081,2,110.16,26.2,194.12
OITEM-000000416,ORD-000000096,PROD-0000057,2,103.91,0.0,207.82
OITEM-000000417,ORD-000000096,PROD-0000113,1,39.86,5.51,34.35
OITEM-000000418,ORD-000000097,PROD-0000118,1,196.33,11.79,184.54
OITEM-000000419,ORD-000000097,PROD-0000026,2,276.71,11.93,541.49
OITEM-000000420,ORD-000000097,PROD-0000028,1,76.98,1.82,75.16
OITEM-000000421,ORD-000000097,PROD-0000109,1,214.22,15.61,198.61
OITEM-000000422,ORD-000000097,PROD-0000064,2,336.75,19.34,654.16
OITEM-000000423,ORD-000000098,PROD-0000068,1,186.12,24.03,162.09
OITEM-000000424,ORD-000000098,PROD-0000044,2,263.37,208.29,318.45
OITEM-000000425,ORD-000000098,PROD-0000093,1,87.64,21.81,65.83
OITEM-000000426,ORD-000000098,PROD-0000002,1,120.55,22.53,98.02
OITEM-000000427,ORD-000000099,PROD-0000082,2,103.33,54.32,152.34
OITEM-000000428,ORD-000000099,PROD-0000115,2,343.88,151.28,536.48
OITEM-000000429,ORD-000000099,PROD-0000054,2,142.4,43.87,240.93
OITEM-000000430,ORD-000000099,PROD-0000034,1,196.01,68.61,127.4
OITEM-000000431,ORD-000000100,PROD-0000094,1,239.97,99.79,140.18
OITEM-000000432,ORD-000000100,PROD-0000027,1,137.03,42.12,94.91
OITEM-000000433,ORD-000000100,PROD-0000049,2,175.67,44.86,306.48
OITEM-000000434,ORD-000000101,PROD-0000060,2,113.54,48.36,178.72
OITEM-000000435,ORD-000000101,PROD-0000081,1,113.3,23.07,90.23
OITEM-000000436,ORD-000000101,PROD-0000114,1,130.15,34.72,95.43
OITEM-000000437,ORD-000000101,PROD-0000083,2,241.67,51.06,432.28
OITEM-000000438,ORD-000000101,PROD-0000013,1,179.23,66.59,112.64
OITEM-000000439,ORD-000000101,PROD-0000115,2,333.43,45.56,621.3
OITEM-000000440,ORD-000000101,PROD-0000016,1,198.34,48.85,149.49
OITEM-000000441,ORD-000000101,PROD-0000074,2,221.47,100.69,342.25
OITEM-000000442,ORD-000000102,PROD-0000075,1,182.0,37.47,144.53
OITEM-000000443,ORD-000000102,PROD-0000059,2,110.75,38.25,183.25
OITEM-000000444,ORD-000000102,PROD-0000094,1,248.23,88.47,159.76
OITEM-000000445,ORD-000000102,PROD-0000023,2,95.3,46.03,144.57
OITEM-000000446,ORD-000000102,PROD-0000034,2,190.88,118.75,263.01
OITEM-000000447,ORD-000000102,PROD-0000026,2,293.57,196.59,390.55
OITEM-000000448,ORD-000000102,PROD-0000080,2,411.11,180.5,641.72
OITEM-000000449,ORD-000000102,PROD-0000084,1,114.51,30.13,84.38
OITEM-000000450,ORD-000000103,PROD-0000008,1,146.93,33.72,113.21
OITEM-000000451,ORD-000000103,PROD-0000055,1,44.72,8.01,36.71
OITEM-000000452,ORD-000000103,PROD-0000103,1,389.26,98.24,291.02
OITEM-000000453,ORD-000000103,PROD-0000094,2,246.65,147.95,345.35
OITEM-000000454,ORD-000000104,PROD-0000037,1,224.47,9.3,215.17
OITEM-000000455,ORD-000000104,PROD-0000027,2,134.25,38.54,229.96
OITEM-000000456,ORD-000000104,PROD-0000006,2,259.67,64.64,454.7
OITEM-000000457,ORD-000000104,PROD-0000045,1,168.21,92.52,75.69
OITEM-000000458,ORD-000000104,PROD-0000068,2,179.46,49.37,309.55
OITEM-000000459,ORD-000000105,PROD-0000092,2,319.88,17.26,622.5
OITEM-000000460,ORD-000000106,PROD-0000105,2,165.79,28.09,303.49
OITEM-000000461,ORD-000000106,PROD-0000004,1,88.87,11.4,77.47
OITEM-000000462,ORD-000000106,PROD-0000035,2,182.65,43.74,321.56
OITEM-000000463,ORD-000000107,PROD-0000099,2,79.32,8.86,149.78
OITEM-000000464,ORD-000000107,PROD-0000064,1,308.42,8.43,299.99
OITEM-000000465,ORD-000000107,PROD-0000083,1,219.34,15.68,203.66
OITEM-000000466,ORD-000000107,PROD-0000067,2,188.01,39.89,336.13
OITEM-000000467,ORD-000000107,PROD-0000112,2,200.0,27.33,372.67
OITEM-000000468,ORD-000000108,PROD-0000055,2,40.79,6.54,75.04
OITEM-000000469,ORD-000000108,PROD-0000070,1,212.78,9.72,203.06
OITEM-000000470,ORD-000000108,PROD-0000065,1,127.9,11.09,116.81
OITEM-000000471,ORD-000000108,PROD-0000077,1,228.5,32.08,196.42
OITEM-000000472,ORD-000000109,PROD-0000039,1,89.49,8.49,81.0
OITEM-000000473,ORD-000000109,PROD-0000015,1,368.31,14.45,353.86
OITEM-000000474,ORD-000000109,PROD-0000108,2,301.06,35.67,566.45
OITEM-000000475,ORD-000000109,PROD-0000092,2,339.49,17.13,661.85
OITEM-000000476,ORD-000000110,PROD-0000094,1,244.65,31.13,213.52
OITEM-000000477,ORD-000000110,PROD-0000100,1,109.22,15.05,94.17
OITEM-000000478,ORD-000000111,PROD-0000047,2,70.75,4.52,136.98
OITEM-000000479,ORD-000000111,PROD-0000071,1,199.33,26.99,172.34
OITEM-000000480,ORD-000000111,PROD-0000115,1,323.33,4.89,318.44
OITEM-000000481,ORD-000000111,PROD-0000082,2,101.86,12.0,191.72
OITEM-000000482,ORD-000000111,PROD-0000022,1,158.89,21.85,137.04
OITEM-000000483,ORD-000000112,PROD-0000111,2,190.59,14.01,367.17
OITEM-000000484,ORD-000000112,PROD-0000119,2,363.48,5.87,721.09
OITEM-000000485,ORD-000000113,PROD-0000022,1,164.44,25.03,139.41
OITEM-000000486,ORD-000000113,PROD-0000037,1,214.41,5.59,208.82
OITEM-000000487,ORD-000000113,PROD-0000023,2,98.01,13.86,182.16
OITEM-000000488,ORD-000000113,PROD-0000033,1,114.15,7.27,106.88
OITEM-000000489,ORD-000000114,PROD-0000002,2,117.19,9.87,224.51
OITEM-000000490,ORD-000000114,PROD-0000032,2,63.73,0.22,127.24
OITEM-000000491,ORD-000000114,PROD-0000086,1,131.87,19.91,111.96
OITEM-000000492,ORD-000000114,PROD-0000015,1,371.88,17.71,354.17
OITEM-000000493,ORD-000000115,PROD-0000086,2,135.3,26.55,244.05
OITEM-000000494,ORD-000000116,PROD-0000083,1,234.46,2.46,232.0
OITEM-000000495,ORD-000000116,PROD-0000007,1,215.88,6.32,209.56
OITEM-000000496,ORD-000000116,PROD-0000046,1,342.96,17.71,325.25
OITEM-000000497,ORD-000000116,PROD-0000092,1,328.22,25.44,302.78
OITEM-000000498,ORD-000000117,PROD-0000029,1,46.77,6.62,40.15
OITEM-000000499,ORD-000000117,PROD-0000031,1,204.54,0.62,203.92
OITEM-000000500,ORD-000000117,PROD-0000119,1,380.8,39.28,341.52
OITEM-000000501,ORD-000000117,PROD-0000059,1,106.46,2.55,103.91
OITEM-000000502,ORD-000000117,PROD-0000074,2,229.58,61.45,397.71
OITEM-000000503,ORD-000000118,PROD-0000114,1,120.02,5.91,114.11
OITEM-000000504,ORD-000000119,PROD-0000110,2,295.26,0.0,590.52
OITEM-000000505,ORD-000000119,PROD-0000049,2,172.4,13.91,330.89
OITEM-000000506,ORD-000000119,PROD-0000085,2,80.54,11.51,149.57
OITEM-000000507,ORD-000000119,PROD-0000109,1,227.11,12.52,214.59
OITEM-000000508,ORD-000000119,PROD-0000032,2,60.81,4.27,117.35
OITEM-000000509,ORD-000000120,PROD-0000072,1,339.6,8.06,331.54
OITEM-000000510,ORD-000000120,PROD-0000013,2,185.6,68.27,302.93
OITEM-000000511,ORD-000000120,PROD-0000086,2,130.97,24.53,237.41
OITEM-000000512,ORD-000000120,PROD-0000061,2,206.06,0.39,411.73
OITEM-000000513,ORD-000000121,PROD-0000095,1,209.79,18.66,191.13
OITEM-000000514,ORD-000000121,PROD-0000067,1,187.36,27.23,160.13
OITEM-000000515,ORD-000000121,PROD-0000048,2,238.09,64.46,411.72
OITEM-000000516,ORD-000000121,PROD-0000118,1,184.1,0.0,184.1
OITEM-000000517,ORD-000000121,PROD-0000003,1,175.98,8.81,167.17
OITEM-000000518,ORD-000000121,PROD-0000070,2,233.07,36.77,429.37
OITEM-000000519,ORD-000000122,PROD-0000098,2,103.19,55.14,151.24
OITEM-000000520,ORD-000000122,PROD-0000042,1,84.46,2.9,81.56
OITEM-000000521,ORD-000000122,PROD-0000068,2,178.34,41.72,314.96
OITEM-000000522,ORD-000000122,PROD-0000005,1,92.26,7.63,84.63
OITEM-000000523,ORD-000000123,PROD-0000081,1,109.83,21.1,88.73
OITEM-000000524,ORD-000000123,PROD-0000062,1,59.56,4.08,55.48
OITEM-000000525,ORD-000000123,PROD-0000117,2,166.24,77.38,255.1
OITEM-000000526,ORD-000000123,PROD-0000067,2,182.45,74.38,290.52
OITEM-000000527,ORD-000000123,PROD-0000082,2,107.31,23.73,190.89
OITEM-000000528,ORD-000000123,PROD-0000113,2,40.26,18.33,62.19
OITEM-000000529,ORD-000000123,PROD-0000028,2,81.65,3.03,160.27
OITEM-000000530,ORD-000000124,PROD-0000035,2,188.15,60.36,315.94
OITEM-000000531,ORD-000000125,PROD-0000050,1,110.71,18.11,92.6
OITEM-000000532,ORD-000000125,PROD-0000048,2,236.73,51.36,422.1
OITEM-000000533,ORD-000000125,PROD-0000111,2,192.83,17.56,368.1
OITEM-000000534,ORD-000000125,PROD-0000044,1,263.45,62.54,200.91
OITEM-000000535,ORD-000000125,PROD-0000038,1,109.07,8.33,100.74
OITEM-000000536,ORD-000000126,PROD-0000102,2,175.33,47.94,302.72
OITEM-000000537,ORD-000000126,PROD-0000120,2,125.9,3.03,248.77
OITEM-000000538,ORD-000000126,PROD-0000037,1,227.03,0.0,227.03
OITEM-000000539,ORD-000000126,PROD-0000010,2,186.51,48.38,324.64
OITEM-000000540,ORD-000000127,PROD-0000111,2,198.86,61.04,336.68
OITEM-000000541,ORD-000000127,PROD-0000034,2,189.52,80.19,298.85
OITEM-000000542,ORD-000000127,PROD-0000079,2,416.18,16.64,815.72
OITEM-000000543,ORD-000000127,PROD-0000093,2,92.23,20.5,163.96
OITEM-000000544,ORD-000000127,PROD-0000006,1,268.94,19.55,249.39
OITEM-000000545,ORD-000000127,PROD-0000019,1,271.9,6.82,265.08
OITEM-000000546,ORD-000000127,PROD-0000063,1,144.91,10.48,134.43
OITEM-000000547,ORD-000000127,PROD-0000081,2,114.45,51.13,177.77
OITEM-000000548,ORD-000000128,PROD-0000090,2,117.99,0.0,235.98
OITEM-000000549,ORD-000000128,PROD-0000066,2,157.78,0.28,315.28
OITEM-000000550,ORD-000000128,PROD-0000022,1,166.34,23.52,142.82
OITEM-000000551,ORD-000000128,PROD-0000034,1,181.53,54.34,127.19
OITEM-000000552,ORD-000000128,PROD-0000108,1,299.88,29.63,270.25
OITEM-000000553,ORD-000000128,PROD-0000117,1,158.61,43.79,114.82
OITEM-000000554,ORD-000000128,PROD-0000028,2,84.15,26.36,141.94
OITEM-000000555,ORD-000000128,PROD-0000029,1,46.31,8.26,38.05
OITEM-000000556,ORD-000000129,PROD-0000070,2,220.99,35.97,406.01
OITEM-000000557,ORD-000000129,PROD-0000099,1,78.43,7.51,70.92
OITEM-000000558,ORD-000000129,PROD-0000064,1,337.83,35.81,302.02
OITEM-000000559,ORD-000000129,PROD-0000097,2,47.84,11.22,84.46
OITEM-000000560,ORD-000000129,PROD-0000002,2,120.14,49.38,190.9
OITEM-000000561,ORD-000000129,PROD-0000119,2,357.99,14.63,701.35
OITEM-000000562,ORD-000000129,PROD-0000107,2,152.98,23.95,282.01
OITEM-000000563,ORD-000000130,PROD-0000007,2,209.09,0.0,418.18
OITEM-000000564,ORD-000000130,PROD-0000020,2,144.43,73.01,215.85
OITEM-000000565,ORD-000000130,PROD-0000030,1,204.67,37.14,167.53
OITEM-000000566,ORD-000000130,PROD-0000059,1,102.21,5.06,97.15
OITEM-000000567,ORD-000000130,PROD-0000002,1,111.9,11.38,100.52
OITEM-000000568,ORD-000000130,PROD-0000021,1,93.33,18.57,74.76
OITEM-000000569,ORD-000000130,PROD-0000018,1,192.97,10.26,182.71
OITEM-000000570,ORD-000000130,PROD-0000070,1,222.97,1.6,221.37
OITEM-000000571,ORD-000000131,PROD-0000091,2,212.87,15.88,409.86
OITEM-000000572,ORD-000000132,PROD-0000108,1,286.87,65.17,221.7
OITEM-000000573,ORD-000000132,PROD-0000069,2,123.61,69.07,178.15
OITEM-000000574,ORD-000000132,PROD-0000056,1,162.48,30.72,131.76
OITEM-000000575,ORD-000000132,PROD-0000030,2,191.97,58.09,325.85
OITEM-000000576,ORD-000000132,PROD-0000063,1,134.95,1.5,133.45
OITEM-000000577,ORD-000000132,PROD-0000060,2,109.68,23.83,195.53
OITEM-000000578,ORD-000000133,PROD-0000108,1,288.94,49.98,238.96
OITEM-000000579,ORD-000000133,PROD-0000043,2,165.26,22.08,308.44
OITEM-000000580,ORD-000000134,PROD-0000028,2,77.83,21.47,134.19
OITEM-000000581,ORD-000000134,PROD-0000016,1,205.82,38.38,167.44
OITEM-000000582,ORD-000000135,PROD-0000115,2,321.47,0.0,642.94
OITEM-000000583,ORD-000000135,PROD-0000066,1,157.45,12.85,144.6
OITEM-000000584,ORD-000000135,PROD-0000097,2,48.99,5.18,92.8
OITEM-000000585,ORD-000000136,PROD-0000107,2,141.54,56.75,226.33
OITEM-000000586,ORD-000000136,PROD-0000062,2,59.76,8.65,110.87
OITEM-000000587,ORD-000000137,PROD-0000006,1,277.39,33.05,244.34
OITEM-000000588,ORD-000000137,PROD-0000040,2,164.15,141.58,186.72
OITEM-000000589,ORD-000000137,PROD-0000022,2,152.85,97.63,208.07
OITEM-000000590,ORD-000000138,PROD-0000039,2,97.61,49.65,145.57
OITEM-000000591,ORD-000000138,PROD-0000093,1,96.85,19.05,77.8
OITEM-000000592,ORD-000000138,PROD-0000024,1,193.1,47.82,145.28
OITEM-000000593,ORD-000000138,PROD-0000013,1,180.19,70.47,109.72
OITEM-000000594,ORD-000000138,PROD-0000105,2,169.25,84.13,254.37
OITEM-000000595,ORD-000000139,PROD-0000055,2,43.77,16.58,70.96
OITEM-000000596,ORD-000000139,PROD-0000043,1,169.88,9.22,160.66
OITEM-000000597,ORD-000000139,PROD-0000023,1,100.19,19.22,80.97
OITEM-000000598,ORD-000000139,PROD-0000119,1,376.14,7.86,368.28
OITEM-000000599,ORD-000000140,PROD-0000019,2,286.73,64.16,509.3
OITEM-000000600,ORD-000000140,PROD-0000010,1,191.99,51.73,140.26
OITEM-000000601,ORD-000000140,PROD-0000024,2,190.86,87.01,294.71
OITEM-000000602,ORD-000000140,PROD-0000006,1,274.37,96.01,178.36
OITEM-000000603,ORD-000000141,PROD-0000103,2,406.02,156.57,655.47
OITEM-000000604,ORD-000000141,PROD-0000021,2,92.64,51.89,133.39
OITEM-000000605,ORD-000000141,PROD-0000005,2,87.73,42.57,132.89
OITEM-000000606,ORD-000000141,PROD-0000082,1,97.82,21.73,76.09
OITEM-000000607,ORD-000000141,PROD-0000016,1,213.96,69.62,144.34
OITEM-000000608,ORD-000000141,PROD-0000071,1,196.64,57.06,139.58
OITEM-000000609,ORD-000000142,PROD-0000099,1,74.04,15.79,58.25
OITEM-000000610,ORD-000000142,PROD-0000027,1,132.96,30.69,102.27
OITEM-000000611,ORD-000000143,PROD-0000010,2,189.15,95.09,283.21
OITEM-000000612,ORD-000000143,PROD-0000039,2,92.68,51.61,133.75
OITEM-000000613,ORD-000000143,PROD-0000093,2,97.71,16.81,178.61
OITEM-000000614,ORD-000000143,PROD-0000007,2,211.56,81.98,341.14
OITEM-000000615,ORD-000000143,PROD-0000031,2,182.27,65.87,298.67
OITEM-000000616,ORD-000000143,PROD-0000002,1,113.13,12.23,100.9
OITEM-000000617,ORD-000000143,PROD-0000078,2,43.69,22.22,65.16
OITEM-000000618,ORD-000000143,PROD-0000005,1,96.33,26.67,69.66
OITEM-000000619,ORD-000000144,PROD-0000028,1,81.31,15.84,65.47
OITEM-000000620,ORD-000000145,PROD-0000106,2,117.6,47.37,187.83
OITEM-000000621,ORD-000000145,PROD-0000084,1,112.17,26.18,85.99
OITEM-000000622,ORD-000000145,PROD-0000091,1,210.28,19.5,190.78
OITEM-000000623,ORD-000000145,PROD-0000072,1,361.02,72.79,288.23
OITEM-000000624,ORD-000000145,PROD-0000027,1,137.78,33.74,104.04
OITEM-000000625,ORD-000000145,PROD-0000120,2,120.05,35.45,204.65
OITEM-000000626,ORD-000000145,PROD-0000063,1,144.61,22.6,122.01
OITEM-000000627,ORD-000000146,PROD-0000114,1,124.66,29.99,94.67
OITEM-000000628,ORD-000000146,PROD-0000033,2,112.97,45.51,180.43
OITEM-000000629,ORD-000000146,PROD-0000087,2,75.07,30.92,119.22
OITEM-000000630,ORD-000000147,PROD-0000100,1,106.6,33.85,72.75
OITEM-000000631,ORD-000000147,PROD-0000096,1,145.05,60.08,84.97
OITEM-000000632,ORD-000000147,PROD-0000106,2,128.99,17.26,240.72
OITEM-000000633,ORD-000000147,PROD-0000062,2,65.9,35.92,95.88
OITEM-000000634,ORD-000000147,PROD-0000023,2,95.64,40.05,151.23
OITEM-000000635,ORD-000000148,PROD-0000085,2,79.13,32.32,125.94
OITEM-000000636,ORD-000000148,PROD-0000040,2,154.93,85.42,224.44
OITEM-000000637,ORD-000000148,PROD-0000044,2,251.04,173.34,328.74
OITEM-000000638,ORD-000000148,PROD-0000093,1,96.56,14.46,82.1
OITEM-000000639,ORD-000000148,PROD-0000056,2,147.5,105.97,189.03
OITEM-000000640,ORD-000000148,PROD-0000089,1,95.08,33.64,61.44
OITEM-000000641,ORD-000000148,PROD-0000108,1,282.45,41.79,240.66
OITEM-000000642,ORD-000000148,PROD-0000031,2,190.44,47.12,333.76
OITEM-000000643,ORD-000000149,PROD-0000082,1,100.55,23.66,76.89
OITEM-000000644,ORD-000000149,PROD-0000072,1,357.67,10.22,347.45
OITEM-000000645,ORD-000000149,PROD-0000080,2,423.19,57.51,788.87
OITEM-000000646,ORD-000000150,PROD-0000070,1,228.31,57.35,170.96
OITEM-000000647,ORD-000000150,PROD-0000044,1,251.19,60.42,190.77
OITEM-000000648,ORD-000000151,PROD-0000119,1,374.12,47.8,326.32
OITEM-000000649,ORD-000000151,PROD-0000047,1,72.88,6.79,66.09
OITEM-000000650,ORD-000000151,PROD-0000107,1,152.0,17.36,134.64
OITEM-000000651,ORD-000000152,PROD-0000101,2,210.63,16.15,405.11
OITEM-000000652,ORD-000000152,PROD-0000041,1,80.05,5.34,74.71
OITEM-000000653,ORD-000000152,PROD-0000116,2,219.43,15.41,423.45
OITEM-000000654,ORD-000000152,PROD-0000099,2,79.53,16.68,142.38
OITEM-000000655,ORD-000000152,PROD-0000015,1,390.67,24.95,365.72
OITEM-000000656,ORD-000000153,PROD-0000093,1,91.32,7.88,83.44
OITEM-000000657,ORD-000000153,PROD-0000011,2,384.68,76.36,693.0
OITEM-000000658,ORD-000000153,PROD-0000078,1,45.78,2.87,42.91
OITEM-000000659,ORD-000000154,PROD-0000083,1,227.46,0.0,227.46
OITEM-000000660,ORD-000000154,PROD-0000118,1,183.56,0.0,183.56
OITEM-000000661,ORD-000000154,PROD-0000058,2,104.02,0.0,208.04
OITEM-000000662,ORD-000000155,PROD-0000072,2,348.28,0.0,696.56
OITEM-000000663,ORD-000000155,PROD-0000116,1,214.58,0.0,214.58
OITEM-000000664,ORD-000000155,PROD-0000119,1,372.06,4.22,367.84
OITEM-000000665,ORD-000000155,PROD-0000019,2,279.87,10.52,549.22
OITEM-000000666,ORD-000000155,PROD-0000034,2,192.37,50.45,334.29
OITEM-000000667,ORD-000000156,PROD-0000114,2,126.13,28.52,223.74
OITEM-000000668,ORD-000000157,PROD-0000023,1,102.46,8.98,93.48
OITEM-000000669,ORD-000000158,PROD-0000059,2,110.7,4.2,217.2
OITEM-000000670,ORD-000000158,PROD-0000035,2,183.52,32.47,334.57
OITEM-000000671,ORD-000000158,PROD-0000092,2,308.02,2.43,613.61
OITEM-000000672,ORD-000000159,PROD-0000032,1,63.78,4.23,59.55
OITEM-000000673,ORD-000000159,PROD-0000026,2,286.43,33.08,539.78
OITEM-000000674,ORD-000000159,PROD-0000076,1,159.81,9.31,150.5
OITEM-000000675,ORD-000000159,PROD-0000085,1,76.3,5.05,71.25
OITEM-000000676,ORD-000000159,PROD-0000029,1,49.86,6.72,43.14
OITEM-000000677,ORD-000000160,PROD-0000107,1,149.72,7.26,142.46
OITEM-000000678,ORD-000000160,PROD-0000113,1,36.77,3.51,33.26
OITEM-000000679,ORD-000000160,PROD-0000032,2,59.41,6.0,112.82
OITEM-000000680,ORD-000000160,PROD-0000103,1,385.93,17.26,368.67
OITEM-000000681,ORD-000000161,PROD-0000090,2,126.05,1.6,250.5
OITEM-000000682,ORD-000000161,PROD-0000022,1,162.13,42.43,119.7
OITEM-000000683,ORD-000000161,PROD-0000021,2,96.11,41.8,150.42
OITEM-000000684,ORD-000000161,PROD-0000074,1,221.53,31.24,190.29
OITEM-000000685,ORD-000000161,PROD-0000005,2,87.58,33.19,141.97
OITEM-000000686,ORD-000000161,PROD-0000056,2,163.98,98.91,229.05
OITEM-000000687,ORD-000000161,PROD-0000084,2,106.71,23.76,189.66
OITEM-000000688,ORD-000000161,PROD-0000006,1,261.2,11.62,249.58
OITEM-000000689,ORD-000000162,PROD-0000106,1,128.19,8.95,119.24
OITEM-000000690,ORD-000000162,PROD-0000103,1,401.48,68.72,332.76
OITEM-000000691,ORD-000000162,PROD-0000021,1,94.14,1.93,92.21
OITEM-000000692,ORD-000000163,PROD-0000049,2,170.66,9.62,331.7
OITEM-000000693,ORD-000000163,PROD-0000095,1,216.55,40.69,175.86
OITEM-000000694,ORD-000000163,PROD-0000099,2,76.56,18.97,134.15
OITEM-000000695,ORD-000000163,PROD-0000086,1,133.69,24.04,109.65
OITEM-000000696,ORD-000000163,PROD-0000052,2,122.62,20.97,224.27
OITEM-000000697,ORD-000000163,PROD-0000084,2,106.92,47.66,166.18
OITEM-000000698,ORD-000000163,PROD-0000010,2,182.93,102.24,263.62
OITEM-000000699,ORD-000000163,PROD-0000063,1,150.96,7.35,143.61
OITEM-000000700,ORD-000000164,PROD-0000048,1,232.81,20.74,212.07
OITEM-000000701,ORD-000000164,PROD-0000022,1,158.04,41.28,116.76
OITEM-000000702,ORD-000000164,PROD-0000003,1,178.64,37.57,141.07
