event_id,customer_id,event_date,event_type,device_type,session_duration,page_views,add_to_cart_flag,checkout_start_flag,purchase_flag
EVT-00000000311,CUST-0000015,2023-04-06,product_view,desktop,4.13,3,0,0,0
EVT-00000000312,CUST-0000015,2023-12-23,app_open,mobile,6.3,13,0,0,0
EVT-00000000313,CUST-0000015,2023-02-09,add_to_cart,desktop,7.76,8,1,0,0
EVT-00000000314,CUST-0000015,2024-06-12,add_to_cart,mobile,5.79,6,1,1,0
EVT-00000000315,CUST-0000015,2025-11-29,wishlist,mobile,7.47,8,0,0,0
EVT-00000000316,CUST-0000015,2023-04-19,wishlist,mobile,7.53,5,0,0,0
EVT-00000000317,CUST-0000015,2023-12-25,add_to_cart,mobile,12.06,2,1,0,0
EVT-00000000318,CUST-0000016,2025-03-30,add_to_cart,mobile,6.05,7,1,1,0
EVT-00000000319,CUST-0000016,2024-06-25,add_to_cart,mobile,7.11,9,1,0,0
EVT-00000000320,CUST-0000016,2024-11-07,page_view,desktop,3.36,3,0,0,0
EVT-00000000321,CUST-0000016,2025-08-12,checkout_start,mobile,0.2,13,1,1,0
EVT-00000000322,CUST-0000016,2025-08-04,page_view,mobile,0.2,9,0,0,0
EVT-00000000323,CUST-0000016,2024-12-11,page_view,mobile,3.82,7,0,0,0
EVT-00000000324,CUST-0000016,2025-11-26,app_open,mobile,3.43,3,0,0,0
EVT-00000000325,CUST-0000016,2024-08-12,page_view,mobile,6.01,6,1,0,0
EVT-00000000326,CUST-0000016,2023-05-04,product_view,mobile,1.54,11,1,0,0
EVT-00000000327,CUST-0000016,2023-10-05,add_to_cart,desktop,0.61,1,1,1,0
EVT-00000000328,CUST-0000016,2024-09-16,checkout_start,tablet,5.03,6,1,1,0
EVT-00000000329,CUST-0000016,2023-01-16,page_view,mobile,3.16,3,0,0,0
EVT-00000000330,CUST-0000016,2025-04-20,app_open,desktop,3.12,4,0,0,0
EVT-00000000331,CUST-0000016,2024-12-19,page_view,desktop,2.78,1,1,0,0
EVT-00000000332,CUST-0000016,2025-01-14,product_view,mobile,0.98,8,1,0,0
EVT-00000000333,CUST-0000017,2025-04-12,wishlist,mobile,2.17,7,0,0,0
EVT-00000000334,CUST-0000017,2025-06-09,page_view,tablet,10.37,6,1,0,0
EVT-00000000335,CUST-0000017,2023-04-15,page_view,mobile,1.78,6,0,0,0
EVT-00000000336,CUST-0000017,2024-09-18,checkout_start,mobile,10.74,5,1,1,0
EVT-00000000337,CUST-0000017,2024-12-27,product_view,mobile,10.13,10,0,0,0
EVT-00000000338,CUST-0000017,2023-03-30,product_view,mobile,10.04,1,1,0,0
EVT-00000000339,CUST-0000017,2023-11-18,product_view,mobile,5.8,10,0,0,0
EVT-00000000340,CUST-0000017,2024-03-22,page_view,mobile,11.18,3,0,0,0
EVT-00000000341,CUST-0000017,2025-07-03,product_view,mobile,7.83,8,0,0,0
EVT-00000000342,CUST-0000017,2025-12-25,app_open,mobile,4.99,1,0,0,0
EVT-00000000343,CUST-0000017,2023-02-02,add_to_cart,mobile,4.94,1,1,0,0
EVT-00000000344,CUST-0000017,2025-02-21,purchase,mobile,11.15,5,1,1,1
EVT-00000000345,CUST-0000017,2024-08-09,page_view,mobile,8.47,7,0,0,0
EVT-00000000346,CUST-0000017,2025-08-01,page_view,mobile,10.83,7,0,0,0
EVT-00000000347,CUST-0000017,2023-08-03,add_to_cart,desktop,10.3,3,1,0,0
EVT-00000000348,CUST-0000017,2025-09-03,product_view,mobile,6.91,10,0,0,0
EVT-00000000349,CUST-0000017,2024-07-31,app_open,mobile,6.72,3,0,0,0
EVT-00000000350,CUST-0000017,2023-03-21,page_view,mobile,8.78,4,0,0,0
EVT-00000000351,CUST-0000017,2025-04-17,page_view,desktop,5.43,10,0,0,0
EVT-00000000352,CUST-0000017,2023-10-06,campaign_click,mobile,6.45,12,0,0,0
EVT-00000000353,CUST-0000017,2024-02-28,product_view,mobile,7.99,9,0,0,0
EVT-00000000354,CUST-0000017,2023-09-17,product_view,mobile,11.61,2,0,0,0
EVT-00000000355,CUST-0000017,2023-07-15,product_view,mobile,5.11,11,1,0,0
EVT-00000000356,CUST-0000017,2023-04-20,product_view,mobile,7.66,8,0,0,0
EVT-00000000357,CUST-0000017,2023-11-21,checkout_start,mobile,6.09,6,1,1,0
EVT-00000000358,CUST-0000017,2024-06-10,page_view,mobile,2.01,5,1,0,0
EVT-00000000359,CUST-0000017,2025-10-15,checkout_start,desktop,7.09,14,1,1,1
EVT-00000000360,CUST-0000017,2024-01-31,page_view,mobile,11.12,8,1,1,0
EVT-00000000361,CUST-0000017,2023-04-21,page_view,tablet,8.67,10,1,1,0
EVT-00000000362,CUST-0000017,2023-12-15,add_to_cart,mobile,3.25,10,1,0,0
EVT-00000000363,CUST-0000017,2024-05-16,product_view,mobile,1.93,11,0,0,0
EVT-00000000364,CUST-0000018,2024-02-08,campaign_click,desktop,6.2,11,0,0,0
EVT-00000000365,CUST-0000018,2024-05-28,app_open,desktop,1.94,5,1,1,1
EVT-00000000366,CUST-0000018,2025-08-06,add_to_cart,mobile,6.55,7,1,1,1
EVT-00000000367,CUST-0000018,2025-04-08,page_view,mobile,1.5,13,0,0,0
EVT-00000000368,CUST-0000018,2025-12-17,product_view,mobile,7.1,10,0,0,0
EVT-00000000369,CUST-0000018,2023-10-14,wishlist,mobile,12.23,5,0,0,0
EVT-00000000370,CUST-0000018,2023-07-30,product_view,desktop,8.74,8,0,0,0
EVT-00000000371,CUST-0000018,2025-03-13,add_to_cart,tablet,5.82,2,1,0,0
EVT-00000000372,CUST-0000018,2025-05-03,wishlist,tablet,5.04,9,0,0,0
EVT-00000000373,CUST-0000018,2023-11-30,add_to_cart,desktop,8.88,8,1,0,0
EVT-00000000374,CUST-0000018,2023-07-03,checkout_start,mobile,6.65,9,1,1,1
EVT-00000000375,CUST-0000018,2025-06-22,campaign_click,desktop,14.78,8,0,0,0
EVT-00000000376,CUST-0000018,2025-02-24,wishlist,mobile,10.98,13,0,0,0
EVT-00000000377,CUST-0000018,2023-10-15,app_open,desktop,6.82,1,0,0,0
EVT-00000000378,CUST-0000018,2024-07-02,purchase,mobile,6.65,11,1,1,1
EVT-00000000379,CUST-0000018,2025-04-25,product_view,desktop,4.08,11,0,0,0
EVT-00000000380,CUST-0000018,2023-06-01,page_view,mobile,9.29,4,0,0,0
EVT-00000000381,CUST-0000018,2023-12-04,checkout_start,desktop,10.12,6,1,1,1
EVT-00000000382,CUST-0000018,2023-07-06,wishlist,mobile,6.53,3,0,0,0
EVT-00000000383,CUST-0000018,2023-04-17,product_view,desktop,6.25,2,0,0,0
EVT-00000000384,CUST-0000018,2023-06-18,app_open,mobile,5.46,5,0,0,0
EVT-00000000385,CUST-0000018,2024-01-30,page_view,mobile,6.81,13,0,0,0
EVT-00000000386,CUST-0000018,2025-10-31,product_view,desktop,7.67,8,0,0,0
EVT-00000000387,CUST-0000018,2025-04-29,add_to_cart,desktop,9.99,3,1,0,0
EVT-00000000388,CUST-0000018,2024-01-05,product_view,mobile,13.92,6,0,0,0
EVT-00000000389,CUST-0000019,2024-02-06,app_open,mobile,4.63,15,0,0,0
EVT-00000000390,CUST-0000019,2025-09-12,add_to_cart,mobile,0.9,14,1,0,0
EVT-00000000391,CUST-0000019,2025-01-10,page_view,desktop,3.6,7,0,0,0
EVT-00000000392,CUST-0000019,2024-06-17,wishlist,mobile,3.92,3,0,0,0
EVT-00000000393,CUST-0000019,2024-03-11,page_view,mobile,5.02,5,0,0,0
EVT-00000000394,CUST-0000019,2024-03-20,page_view,desktop,0.2,9,0,0,0
EVT-00000000395,CUST-0000019,2025-03-02,product_view,mobile,6.88,3,0,0,0
EVT-00000000396,CUST-0000019,2024-11-24,page_view,mobile,4.19,8,0,0,0
EVT-00000000397,CUST-0000019,2025-06-05,app_open,mobile,1.6,1,0,0,0
EVT-00000000398,CUST-0000019,2025-05-15,add_to_cart,mobile,7.59,3,1,0,0
EVT-00000000399,CUST-0000019,2023-05-10,product_view,desktop,7.05,6,0,0,0
EVT-00000000400,CUST-0000019,2023-09-01,page_view,mobile,6.96,7,0,0,0
EVT-00000000401,CUST-0000019,2023-04-21,page_view,mobile,2.88,2,0,0,0
EVT-00000000402,CUST-0000020,2023-11-04,page_view,desktop,4.21,1,0,0,0
EVT-00000000403,CUST-0000020,2023-05-24,checkout_start,desktop,3.97,8,1,1,0
EVT-00000000404,CUST-0000020,2024-07-26,add_to_cart,mobile,6.25,7,1,1,0
EVT-00000000405,CUST-0000020,2023-11-15,add_to_cart,mobile,0.39,8,1,1,0
EVT-00000000406,CUST-0000020,2023-01-31,page_view,mobile,4.57,3,0,0,0
EVT-00000000407,CUST-0000020,2024-12-08,add_to_cart,desktop,3.22,4,1,0,0
EVT-00000000408,CUST-0000020,2024-07-09,checkout_start,mobile,8.27,6,1,1,0
EVT-00000000409,CUST-0000020,2024-12-28,page_view,desktop,2.69,8,0,0,0
EVT-00000000410,CUST-0000020,2025-05-04,checkout_start,mobile,0.2,10,1,1,1
EVT-00000000411,CUST-0000020,2024-05-08,page_view,desktop,5.31,9,0,0,0
EVT-00000000412,CUST-0000020,2023-04-25,product_view,desktop,7.48,9,0,0,0
EVT-00000000413,CUST-0000020,2024-05-12,add_to_cart,mobile,0.6,6,1,0,0
EVT-00000000414,CUST-0000020,2023-04-09,add_to_cart,mobile,4.93,6,1,0,0
EVT-00000000415,CUST-0000020,2024-04-08,product_view,desktop,3.67,4,0,0,0
EVT-00000000416,CUST-0000020,2023-07-20,app_open,tablet,8.87,12,1,0,0
EVT-00000000417,CUST-0000021,2024-06-10,checkout_start,mobile,4.9,6,1,1,1
EVT-00000000418,CUST-0000021,2023-01-06,product_view,desktop,5.0,6,0,0,0
EVT-00000000419,CUST-0000021,2023-11-14,wishlist,mobile,2.91,2,0,0,0
EVT-00000000420,CUST-0000021,2023-12-16,checkout_start,mobile,6.36,6,1,1,1
EVT-00000000421,CUST-0000021,2025-01-29,checkout_start,desktop,2.56,1,1,1,1
EVT-00000000422,CUST-0000021,2023-01-18,product_view,mobile,4.44,6,0,0,0
EVT-00000000423,CUST-0000021,2025-05-15,add_to_cart,mobile,0.94,8,1,0,0
EVT-00000000424,CUST-0000021,2025-02-08,checkout_start,desktop,4.45,6,1,1,0
EVT-00000000425,CUST-0000021,2023-09-13,add_to_cart,mobile,5.6,5,1,1,0
EVT-00000000426,CUST-0000021,2023-11-08,checkout_start,desktop,8.97,8,1,1,0
EVT-00000000427,CUST-0000021,2024-02-18,checkout_start,mobile,6.73,2,1,1,0
EVT-00000000428,CUST-0000021,2024-12-03,product_view,tablet,7.41,10,0,0,0
EVT-00000000429,CUST-0000021,2023-03-23,checkout_start,desktop,4.87,16,1,1,0
EVT-00000000430,CUST-0000021,2025-05-05,purchase,desktop,5.93,5,1,1,1
EVT-00000000431,CUST-0000021,2024-05-21,page_view,desktop,1.32,7,0,0,0
EVT-00000000432,CUST-0000022,2023-03-16,page_view,mobile,4.93,1,0,0,0
EVT-00000000433,CUST-0000022,2024-06-10,checkout_start,mobile,10.34,14,1,1,0
EVT-00000000434,CUST-0000022,2025-05-12,add_to_cart,mobile,7.1,2,1,1,0
EVT-00000000435,CUST-0000022,2025-05-03,add_to_cart,mobile,4.08,7,1,1,1
EVT-00000000436,CUST-0000022,2023-07-05,page_view,mobile,4.81,10,0,0,0
EVT-00000000437,CUST-0000022,2024-09-24,product_view,mobile,6.73,12,0,0,0
EVT-00000000438,CUST-0000022,2023-10-05,checkout_start,mobile,3.75,9,1,1,0
EVT-00000000439,CUST-0000022,2024-02-27,product_view,mobile,10.66,11,0,0,0
EVT-00000000440,CUST-0000022,2025-01-26,page_view,mobile,1.95,11,0,0,0
EVT-00000000441,CUST-0000022,2025-12-14,checkout_start,desktop,2.03,8,1,1,0
EVT-00000000442,CUST-0000022,2023-07-30,purchase,desktop,7.15,4,1,1,1
EVT-00000000443,CUST-0000022,2024-09-24,product_view,mobile,3.34,10,1,0,0
EVT-00000000444,CUST-0000022,2025-12-04,add_to_cart,mobile,3.94,5,1,0,0
EVT-00000000445,CUST-0000023,2025-09-27,page_view,mobile,0.2,5,0,0,0
EVT-00000000446,CUST-0000023,2025-10-27,page_view,mobile,4.96,4,0,0,0
EVT-00000000447,CUST-0000023,2025-02-27,page_view,mobile,11.97,1,0,0,0
EVT-00000000448,CUST-0000023,2024-01-11,product_view,mobile,9.49,5,0,0,0
EVT-00000000449,CUST-0000023,2024-04-04,page_view,mobile,0.5,1,0,0,0
EVT-00000000450,CUST-0000023,2023-08-19,checkout_start,mobile,2.77,2,1,1,0
EVT-00000000451,CUST-0000023,2025-05-29,app_open,mobile,6.13,1,0,0,0
EVT-00000000452,CUST-0000023,2023-03-03,add_to_cart,mobile,3.95,6,1,0,0
EVT-00000000453,CUST-0000023,2025-06-26,purchase,mobile,2.42,1,1,1,1
EVT-00000000454,CUST-0000024,2023-11-24,wishlist,desktop,3.16,2,0,0,0
EVT-00000000455,CUST-0000024,2024-12-06,wishlist,mobile,5.17,5,0,0,0
EVT-00000000456,CUST-0000024,2025-11-30,page_view,mobile,3.18,4,0,0,0
EVT-00000000457,CUST-0000024,2023-08-29,add_to_cart,mobile,3.55,12,1,1,0
EVT-00000000458,CUST-0000024,2025-11-04,product_view,mobile,7.99,9,0,0,0
EVT-00000000459,CUST-0000024,2025-10-15,app_open,mobile,10.14,6,0,0,0
EVT-00000000460,CUST-0000024,2023-04-28,wishlist,desktop,6.41,9,0,0,0
EVT-00000000461,CUST-0000024,2023-03-16,add_to_cart,mobile,8.85,7,1,1,0
EVT-00000000462,CUST-0000024,2024-02-18,product_view,mobile,3.02,11,0,0,0
EVT-00000000463,CUST-0000024,2025-01-29,checkout_start,mobile,6.26,7,1,1,0
EVT-00000000464,CUST-0000024,2025-11-28,page_view,mobile,5.36,8,0,0,0
EVT-00000000465,CUST-0000024,2024-02-19,product_view,mobile,1.02,4,0,0,0
EVT-00000000466,CUST-0000024,2024-01-21,add_to_cart,desktop,6.32,6,1,1,0
EVT-00000000467,CUST-0000024,2025-09-13,app_open,mobile,0.2,12,0,0,0
EVT-00000000468,CUST-0000024,2025-03-02,product_view,mobile,6.93,11,0,0,0
EVT-00000000469,CUST-0000024,2024-11-29,page_view,mobile,6.38,5,1,0,0
EVT-00000000470,CUST-0000024,2025-11-05,add_to_cart,mobile,9.28,13,1,1,1
EVT-00000000471,CUST-0000024,2024-01-09,purchase,mobile,9.09,2,1,1,1
EVT-00000000472,CUST-0000024,2024-08-08,product_view,mobile,7.29,13,0,0,0
EVT-00000000473,CUST-0000024,2023-07-09,app_open,desktop,6.58,7,1,0,0
EVT-00000000474,CUST-0000024,2024-01-07,product_view,mobile,7.01,13,0,0,0
EVT-00000000475,CUST-0000024,2025-10-30,page_view,desktop,7.4,5,1,1,0
EVT-00000000476,CUST-0000024,2024-07-18,page_view,mobile,6.89,15,0,0,0
EVT-00000000477,CUST-0000025,2025-04-17,page_view,mobile,3.37,6,0,0,0
EVT-00000000478,CUST-0000025,2024-06-27,checkout_start,mobile,8.2,13,1,1,1
EVT-00000000479,CUST-0000025,2024-01-28,page_view,tablet,5.92,6,0,0,0
EVT-00000000480,CUST-0000025,2025-05-14,page_view,desktop,3.34,12,0,0,0
EVT-00000000481,CUST-0000025,2025-05-30,add_to_cart,mobile,5.91,10,1,0,0
EVT-00000000482,CUST-0000025,2023-01-14,add_to_cart,mobile,5.4,2,1,0,0
EVT-00000000483,CUST-0000025,2025-05-15,page_view,mobile,6.43,9,0,0,0
EVT-00000000484,CUST-0000025,2023-12-20,wishlist,mobile,0.2,11,0,0,0
EVT-00000000485,CUST-0000025,2025-04-20,product_view,mobile,2.74,7,1,1,0
EVT-00000000486,CUST-0000025,2023-09-30,checkout_start,mobile,3.07,10,1,1,1
EVT-00000000487,CUST-0000025,2023-03-19,product_view,mobile,5.12,10,0,0,0
EVT-00000000488,CUST-0000025,2024-01-26,page_view,mobile,0.4,11,0,0,0
EVT-00000000489,CUST-0000025,2025-07-01,app_open,tablet,3.06,8,0,0,0
EVT-00000000490,CUST-0000025,2024-07-11,product_view,desktop,3.1,6,1,0,0
EVT-00000000491,CUST-0000025,2023-07-17,wishlist,mobile,3.4,7,1,0,0
EVT-00000000492,CUST-0000025,2024-09-04,page_view,mobile,7.41,5,0,0,0
EVT-00000000493,CUST-0000025,2025-07-12,add_to_cart,mobile,8.85,8,1,0,0
EVT-00000000494,CUST-0000025,2023-05-15,app_open,mobile,4.58,2,0,0,0
EVT-00000000495,CUST-0000025,2024-12-31,checkout_start,desktop,4.66,5,1,1,0
EVT-00000000496,CUST-0000025,2023-03-08,add_to_cart,desktop,6.07,8,1,1,0
EVT-00000000497,CUST-0000025,2023-12-26,page_view,mobile,6.84,12,0,0,0
EVT-00000000498,CUST-0000026,2023-08-21,campaign_click,mobile,8.07,1,0,0,0
EVT-00000000499,CUST-0000026,2025-08-18,campaign_click,desktop,9.98,15,0,0,0
EVT-00000000500,CUST-0000026,2023-12-23,app_open,mobile,4.17,9,0,0,0
EVT-00000000501,CUST-0000026,2023-02-06,wishlist,mobile,2.55,11,0,0,0
EVT-00000000502,CUST-0000026,2023-12-18,campaign_click,mobile,11.74,5,0,0,0
EVT-00000000503,CUST-0000026,2025-06-05,page_view,desktop,7.18,1,0,0,0
EVT-00000000504,CUST-0000026,2025-03-25,page_view,mobile,4.89,1,0,0,0
EVT-00000000505,CUST-0000026,2024-12-17,product_view,mobile,8.25,6,0,0,0
EVT-00000000506,CUST-0000026,2023-05-11,page_view,mobile,7.47,5,0,0,0
EVT-00000000507,CUST-0000026,2025-01-17,checkout_start,mobile,6.51,13,1,1,1
EVT-00000000508,CUST-0000026,2025-11-09,add_to_cart,desktop,4.26,5,1,1,1
EVT-00000000509,CUST-0000026,2023-10-28,campaign_click,mobile,7.05,9,0,0,0
EVT-00000000510,CUST-0000026,2025-11-11,page_view,mobile,6.97,4,0,0,0
EVT-00000000511,CUST-0000026,2023-09-14,product_view,mobile,6.43,12,0,0,0
EVT-00000000512,CUST-0000026,2023-05-05,page_view,mobile,3.3,6,0,0,0
EVT-00000000513,CUST-0000026,2024-09-30,app_open,mobile,11.3,6,0,0,0
EVT-00000000514,CUST-0000026,2024-04-26,product_view,desktop,10.07,7,0,0,0
EVT-00000000515,CUST-0000026,2024-03-04,page_view,mobile,8.75,10,1,0,0
EVT-00000000516,CUST-0000026,2025-08-03,add_to_cart,desktop,5.21,10,1,1,1
EVT-00000000517,CUST-0000026,2024-01-20,product_view,mobile,6.16,6,0,0,0
EVT-00000000518,CUST-0000026,2025-01-14,wishlist,mobile,7.02,11,0,0,0
EVT-00000000519,CUST-0000026,2024-07-25,wishlist,mobile,10.74,3,0,0,0
EVT-00000000520,CUST-0000026,2025-06-18,page_view,desktop,9.35,1,0,0,0
EVT-00000000521,CUST-0000026,2023-04-19,page_view,mobile,5.44,4,0,0,0
EVT-00000000522,CUST-0000026,2025-06-18,page_view,tablet,11.28,4,1,0,0
EVT-00000000523,CUST-0000026,2025-03-24,add_to_cart,mobile,0.2,8,1,1,1
EVT-00000000524,CUST-0000026,2025-10-30,product_view,mobile,7.04,5,0,0,0
EVT-00000000525,CUST-0000026,2024-10-23,add_to_cart,desktop,9.07,6,1,1,0
EVT-00000000526,CUST-0000026,2024-06-15,page_view,mobile,7.75,6,0,0,0
EVT-00000000527,CUST-0000026,2024-09-28,app_open,desktop,7.95,12,0,0,0
EVT-00000000528,CUST-0000026,2024-01-11,product_view,mobile,8.92,10,0,0,0
EVT-00000000529,CUST-0000026,2024-08-04,campaign_click,mobile,8.7,12,0,0,0
EVT-00000000530,CUST-0000026,2023-05-26,page_view,mobile,9.0,4,0,0,0
EVT-00000000531,CUST-0000026,2024-05-25,app_open,mobile,8.59,15,0,0,0
EVT-00000000532,CUST-0000026,2025-04-21,product_view,mobile,6.3,13,0,0,0
EVT-00000000533,CUST-0000026,2023-11-15,product_view,mobile,5.92,9,1,1,1
EVT-00000000534,CUST-0000026,2023-09-06,page_view,mobile,3.95,7,0,0,0
EVT-00000000535,CUST-0000026,2023-10-29,wishlist,mobile,4.57,10,0,0,0
EVT-00000000536,CUST-0000026,2025-08-18,product_view,mobile,8.71,11,0,0,0
EVT-00000000537,CUST-0000026,2023-02-02,app_open,mobile,2.44,4,1,0,0
EVT-00000000538,CUST-0000026,2023-02-14,checkout_start,mobile,9.39,3,1,1,0
EVT-00000000539,CUST-0000026,2023-03-10,product_view,mobile,13.74,1,0,0,0
EVT-00000000540,CUST-0000026,2025-03-19,page_view,mobile,8.61,9,0,0,0
EVT-00000000541,CUST-0000026,2024-10-09,app_open,mobile,10.25,11,0,0,0
EVT-00000000542,CUST-0000026,2024-07-07,page_view,mobile,10.54,2,0,0,0
EVT-00000000543,CUST-0000027,2024-11-30,page_view,mobile,6.28,1,1,0,0
EVT-00000000544,CUST-0000027,2023-08-03,purchase,mobile,10.49,2,1,1,1
EVT-00000000545,CUST-0000027,2024-07-31,add_to_cart,mobile,11.85,7,1,0,0
EVT-00000000546,CUST-0000027,2024-09-21,page_view,tablet,8.45,6,0,0,0
EVT-00000000547,CUST-0000027,2024-05-18,checkout_start,desktop,8.66,6,1,1,0
EVT-00000000548,CUST-0000027,2024-09-29,add_to_cart,mobile,8.63,17,1,0,0
EVT-00000000549,CUST-0000027,2025-05-16,wishlist,desktop,10.08,7,0,0,0
EVT-00000000550,CUST-0000027,2024-02-12,product_view,mobile,4.07,10,0,0,0
EVT-00000000551,CUST-0000027,2025-12-09,add_to_cart,mobile,7.77,13,1,1,0
EVT-00000000552,CUST-0000027,2025-08-09,page_view,mobile,7.61,6,0,0,0
EVT-00000000553,CUST-0000027,2024-07-05,page_view,tablet,9.55,12,0,0,0
EVT-00000000554,CUST-0000027,2023-09-23,checkout_start,tablet,10.51,13,1,1,1
EVT-00000000555,CUST-0000027,2025-09-11,page_view,mobile,7.64,11,0,0,0
EVT-00000000556,CUST-0000027,2025-03-18,app_open,mobile,8.87,11,0,0,0
EVT-00000000557,CUST-0000027,2024-09-26,add_to_cart,desktop,4.78,13,1,0,0
EVT-00000000558,CUST-0000027,2024-12-20,product_view,mobile,9.26,6,1,1,0
EVT-00000000559,CUST-0000027,2025-12-13,page_view,mobile,0.2,6,1,0,0
EVT-00000000560,CUST-0000027,2025-01-09,wishlist,mobile,8.33,5,0,0,0
EVT-00000000561,CUST-0000027,2024-06-08,page_view,mobile,2.67,12,0,0,0
EVT-00000000562,CUST-0000027,2024-01-31,product_view,desktop,6.21,2,1,1,1
EVT-00000000563,CUST-0000027,2023-04-29,add_to_cart,tablet,10.1,12,1,0,0
EVT-00000000564,CUST-0000027,2024-12-27,product_view,mobile,12.5,17,1,0,0
EVT-00000000565,CUST-0000027,2023-01-11,app_open,mobile,9.28,18,0,0,0
EVT-00000000566,CUST-0000027,2025-06-06,purchase,mobile,10.51,4,1,1,1
EVT-00000000567,CUST-0000027,2024-10-18,page_view,desktop,5.42,6,0,0,0
EVT-00000000568,CUST-0000027,2023-05-05,product_view,mobile,11.48,14,0,0,0
EVT-00000000569,CUST-0000027,2023-10-28,app_open,desktop,10.14,9,0,0,0
EVT-00000000570,CUST-0000027,2024-05-14,page_view,mobile,5.46,7,1,0,0
EVT-00000000571,CUST-0000027,2025-02-07,add_to_cart,mobile,7.93,3,1,0,0
EVT-00000000572,CUST-0000027,2024-01-09,wishlist,mobile,5.35,14,0,0,0
EVT-00000000573,CUST-0000027,2025-02-13,page_view,desktop,2.71,12,0,0,0
EVT-00000000574,CUST-0000027,2023-04-30,add_to_cart,mobile,10.45,5,1,0,0
EVT-00000000575,CUST-0000027,2023-07-07,product_view,mobile,9.95,9,0,0,0
EVT-00000000576,CUST-0000027,2025-03-26,page_view,mobile,2.5,6,0,0,0
EVT-00000000577,CUST-0000027,2023-11-18,product_view,mobile,9.01,3,0,0,0
EVT-00000000578,CUST-0000027,2024-07-02,page_view,mobile,7.51,8,1,0,0
EVT-00000000579,CUST-0000027,2023-05-17,purchase,desktop,5.8,5,1,1,1
EVT-00000000580,CUST-0000027,2025-11-20,page_view,mobile,4.73,1,0,0,0
EVT-00000000581,CUST-0000027,2025-08-20,page_view,desktop,7.28,2,0,0,0
EVT-00000000582,CUST-0000027,2025-11-15,page_view,mobile,8.91,6,1,0,0
EVT-00000000583,CUST-0000028,2023-12-28,product_view,mobile,11.47,1,0,0,0
EVT-00000000584,CUST-0000028,2025-08-15,product_view,mobile,6.46,1,0,0,0
EVT-00000000585,CUST-0000028,2024-03-01,purchase,mobile,11.68,8,1,1,1
EVT-00000000586,CUST-0000028,2023-06-07,app_open,desktop,7.79,7,0,0,0
EVT-00000000587,CUST-0000028,2024-10-24,campaign_click,mobile,8.38,7,1,0,0
EVT-00000000588,CUST-0000028,2025-03-14,checkout_start,mobile,9.21,8,1,1,1
EVT-00000000589,CUST-0000028,2025-08-01,add_to_cart,desktop,6.87,8,1,0,0
EVT-00000000590,CUST-0000028,2023-05-30,campaign_click,mobile,8.74,12,0,0,0
EVT-00000000591,CUST-0000028,2025-09-13,page_view,mobile,5.19,5,0,0,0
EVT-00000000592,CUST-0000028,2025-09-04,page_view,mobile,7.91,5,1,0,0
EVT-00000000593,CUST-0000028,2025-01-22,app_open,mobile,8.25,7,0,0,0
EVT-00000000594,CUST-0000028,2024-11-10,page_view,mobile,12.2,11,0,0,0
EVT-00000000595,CUST-0000028,2025-11-28,add_to_cart,mobile,9.64,4,1,0,0
EVT-00000000596,CUST-0000028,2023-05-14,page_view,desktop,4.92,4,0,0,0
EVT-00000000597,CUST-0000028,2025-05-14,product_view,mobile,11.71,6,1,1,1
EVT-00000000598,CUST-0000028,2024-01-15,app_open,mobile,8.95,2,0,0,0
EVT-00000000599,CUST-0000028,2025-11-26,product_view,desktop,3.51,9,0,0,0
EVT-00000000600,CUST-0000028,2025-08-20,add_to_cart,mobile,6.31,10,1,1,1
EVT-00000000601,CUST-0000028,2023-11-20,add_to_cart,mobile,7.26,8,1,1,0
EVT-00000000602,CUST-0000028,2024-07-23,add_to_cart,mobile,9.7,14,1,1,0
EVT-00000000603,CUST-0000028,2024-02-13,campaign_click,mobile,5.76,10,0,0,0
EVT-00000000604,CUST-0000028,2024-10-28,add_to_cart,mobile,5.65,1,1,1,1
EVT-00000000605,CUST-0000028,2025-04-20,page_view,tablet,6.72,1,1,1,1
EVT-00000000606,CUST-0000028,2023-01-27,app_open,mobile,6.78,7,0,0,0
EVT-00000000607,CUST-0000028,2023-05-26,product_view,tablet,3.65,9,0,0,0
EVT-00000000608,CUST-0000028,2025-12-29,add_to_cart,mobile,1.04,10,1,1,0
EVT-00000000609,CUST-0000028,2025-05-21,wishlist,mobile,8.43,8,1,1,1
EVT-00000000610,CUST-0000028,2025-04-29,product_view,mobile,5.45,11,0,0,0
EVT-00000000611,CUST-0000028,2024-05-07,app_open,mobile,5.26,6,0,0,0
EVT-00000000612,CUST-0000028,2025-02-14,page_view,mobile,5.18,5,0,0,0
EVT-00000000613,CUST-0000028,2025-11-21,add_to_cart,mobile,6.1,9,1,0,0
EVT-00000000614,CUST-0000028,2025-04-09,app_open,mobile,5.1,5,0,0,0
EVT-00000000615,CUST-0000028,2024-02-12,app_open,mobile,7.64,4,1,0,0
EVT-00000000616,CUST-0000028,2025-09-14,page_view,desktop,7.84,3,1,0,0
EVT-00000000617,CUST-0000028,2023-06-27,add_to_cart,desktop,8.01,4,1,0,0
EVT-00000000618,CUST-0000028,2023-03-19,wishlist,mobile,6.1,1,1,0,0
EVT-00000000619,CUST-0000028,2024-03-04,add_to_cart,mobile,11.23,10,1,0,0
EVT-00000000620,CUST-0000028,2023-09-06,page_view,mobile,11.74,3,1,0,0
