order_id,customer_id,order_date,channel,order_status,gross_amount,discount_amount,net_amount,payment_method,shipping_type,shipping_cost,delivery_days,return_flag
ORD-000000939,CUST-0000190,2025-03-16,ecommerce,delivered,1993.34,353.71,1639.63,wallet,express,6.85,2,0
ORD-000000940,CUST-0000190,2025-12-10,ecommerce,cancelled,1857.51,237.28,1620.23,credit_card,pickup,3.48,0,0
ORD-000000941,CUST-0000191,2025-01-04,ecommerce,delivered,174.19,37.76,136.43,credit_card,express,25.79,2,0
ORD-000000942,CUST-0000191,2025-10-07,app,cancelled,196.16,68.33,127.83,credit_card,pickup,0.0,0,0
ORD-000000943,CUST-0000192,2023-06-26,ecommerce,delivered,1619.14,203.88,1415.26,credit_card,pickup,8.87,0,0
ORD-000000944,CUST-0000192,2023-07-29,store,delivered,379.98,25.57,354.41,credit_card,pickup,0.0,0,0
ORD-000000945,CUST-0000192,2024-12-17,ecommerce,returned,1765.62,146.99,1618.63,credit_card,standard,7.48,2,1
ORD-000000946,CUST-0000192,2025-02-19,app,delivered,1681.64,263.49,1418.15,credit_card,standard,12.03,8,0
ORD-000000947,CUST-0000192,2025-06-22,ecommerce,delivered,1034.62,89.89,944.73,credit_card,express,21.43,2,0
ORD-000000948,CUST-0000192,2025-12-03,ecommerce,delivered,342.17,73.54,268.63,credit_card,pickup,1.53,0,0
ORD-000000949,CUST-0000193,2024-03-12,ecommerce,delivered,103.84,15.83,88.01,installments,standard,8.53,1,0
ORD-000000950,CUST-0000193,2024-05-05,store,delivered,672.97,19.26,653.71,credit_card,pickup,0.0,0,0
ORD-000000951,CUST-0000193,2024-05-08,app,delivered,1136.28,131.48,1004.8,installments,standard,8.93,7,0
ORD-000000952,CUST-0000193,2024-12-11,ecommerce,delivered,1567.23,164.64,1402.59,credit_card,standard,9.53,6,0
ORD-000000953,CUST-0000193,2025-05-17,ecommerce,delivered,741.96,65.64,676.32,credit_card,pickup,0.0,0,0
ORD-000000954,CUST-0000193,2025-08-02,app,delivered,152.99,6.05,146.94,credit_card,pickup,0.0,0,0
ORD-000000955,CUST-0000193,2025-11-16,ecommerce,delivered,388.73,18.11,370.62,credit_card,express,17.6,3,0
ORD-000000956,CUST-0000194,2025-01-23,ecommerce,delivered,616.19,27.55,588.64,pix,standard,11.85,3,0
ORD-000000957,CUST-0000194,2025-11-02,ecommerce,delivered,1231.72,185.77,1045.95,pix,standard,16.43,6,0
ORD-000000958,CUST-0000195,2024-11-13,ecommerce,delivered,1542.04,20.61,1521.43,credit_card,pickup,0.66,0,0
ORD-000000959,CUST-0000195,2025-02-10,store,delivered,1743.98,55.59,1688.39,debit_card,pickup,0.0,0,0
ORD-000000960,CUST-0000195,2025-03-17,store,delivered,1078.81,111.56,967.25,credit_card,pickup,0.0,0,0
ORD-000000961,CUST-0000195,2025-10-10,store,delivered,357.64,26.9,330.74,credit_card,pickup,0.0,0,0
ORD-000000962,CUST-0000195,2025-10-21,app,delivered,743.68,26.94,716.74,pix,standard,12.83,6,0
ORD-000000963,CUST-0000195,2025-10-24,store,delivered,1162.85,54.53,1108.32,debit_card,pickup,0.0,0,0
ORD-000000964,CUST-0000195,2025-11-27,store,delivered,1037.05,73.89,963.16,installments,pickup,0.0,0,0
ORD-000000965,CUST-0000196,2024-01-03,ecommerce,delivered,263.4,27.86,235.54,pix,standard,12.1,7,0
ORD-000000966,CUST-0000196,2024-02-14,app,delivered,348.89,31.61,317.28,credit_card,pickup,6.17,0,0
ORD-000000967,CUST-0000196,2024-02-26,ecommerce,delivered,925.33,76.06,849.27,credit_card,standard,12.12,4,0
ORD-000000968,CUST-0000196,2024-05-07,app,delivered,239.36,26.42,212.94,debit_card,standard,12.4,7,0
ORD-000000969,CUST-0000196,2024-09-06,app,delivered,307.9,27.47,280.43,credit_card,standard,19.4,5,0
ORD-000000970,CUST-0000196,2024-10-21,app,returned,758.77,23.53,735.24,credit_card,pickup,2.46,0,1
ORD-000000971,CUST-0000196,2025-06-27,ecommerce,returned,1485.94,55.76,1430.18,installments,express,25.32,0,1
ORD-000000972,CUST-0000196,2025-07-15,app,delivered,763.7,25.63,738.07,wallet,standard,8.01,9,0
ORD-000000973,CUST-0000196,2025-09-29,ecommerce,returned,581.48,50.12,531.36,installments,express,16.49,2,1
ORD-000000974,CUST-0000196,2025-10-25,store,delivered,772.71,19.68,753.03,credit_card,pickup,0.0,0,0
ORD-000000975,CUST-0000197,2024-10-24,app,delivered,2428.27,510.87,1917.4,pix,standard,13.87,7,0
ORD-000000976,CUST-0000197,2024-12-27,app,delivered,648.16,104.3,543.86,wallet,standard,16.05,8,0
ORD-000000977,CUST-0000197,2025-12-06,app,delivered,153.02,38.6,114.42,debit_card,pickup,0.0,0,0
ORD-000000978,CUST-0000198,2025-12-10,ecommerce,delivered,814.01,100.88,713.13,credit_card,express,23.96,4,0
ORD-000000979,CUST-0000199,2023-08-26,store,cancelled,867.2,41.51,825.69,credit_card,pickup,0.0,0,0
ORD-000000980,CUST-0000199,2023-09-21,app,delivered,1039.88,81.33,958.55,debit_card,pickup,3.09,0,0
ORD-000000981,CUST-0000199,2023-09-30,ecommerce,delivered,379.35,18.49,360.86,installments,standard,4.0,8,0
ORD-000000982,CUST-0000199,2023-11-17,app,delivered,1993.14,162.4,1830.74,credit_card,standard,0.0,3,0
ORD-000000983,CUST-0000199,2024-08-30,app,delivered,320.04,32.91,287.13,credit_card,standard,6.08,8,0
ORD-000000984,CUST-0000199,2024-11-28,app,delivered,1482.14,89.39,1392.75,credit_card,express,22.3,2,0
ORD-000000985,CUST-0000199,2024-12-18,ecommerce,delivered,196.32,3.76,192.56,wallet,express,22.32,1,0
ORD-000000986,CUST-0000199,2025-05-30,store,returned,208.23,21.23,187.0,credit_card,pickup,0.0,0,1
ORD-000000987,CUST-0000199,2025-10-19,app,delivered,668.11,26.66,641.45,credit_card,standard,13.11,4,0
ORD-000000988,CUST-0000200,2024-12-02,ecommerce,delivered,1146.97,127.58,1019.39,credit_card,pickup,0.0,0,0
ORD-000000989,CUST-0000200,2025-03-15,app,delivered,737.32,68.39,668.93,installments,standard,4.36,3,0
ORD-000000990,CUST-0000200,2025-03-25,app,delivered,2393.43,309.64,2083.79,credit_card,pickup,0.0,3,0
ORD-000000991,CUST-0000200,2025-05-18,store,delivered,1294.06,269.47,1024.59,credit_card,pickup,0.0,0,0
ORD-000000992,CUST-0000200,2025-06-10,app,delivered,170.03,45.96,124.07,credit_card,pickup,0.0,0,0
ORD-000000993,CUST-0000200,2025-06-12,store,returned,100.22,8.71,91.51,credit_card,pickup,0.0,0,1
ORD-000000994,CUST-0000200,2025-10-18,store,delivered,1391.18,150.66,1240.52,pix,pickup,0.0,0,0
ORD-000000995,CUST-0000200,2025-11-25,ecommerce,delivered,516.45,113.42,403.03,credit_card,express,19.83,8,0
